timestamp,channel,system_slot,sfn,slot_in_frame,rnti,rapid,tx_gain,on_air_ticks,outcome
2026-06-27T14:13:48.599,Msg1_PRACH,39054,3905,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:48.759,Msg1_PRACH,39214,3921,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:48.919,Msg1_PRACH,39374,3937,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:49.079,Msg1_PRACH,39534,3953,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:49.239,Msg1_PRACH,39694,3969,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:49.399,Msg1_PRACH,39854,3985,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:49.559,Msg1_PRACH,40014,4001,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:49.719,Msg1_PRACH,40174,4017,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:49.879,Msg1_PRACH,40334,4033,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:50.039,Msg1_PRACH,40494,4049,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:50.199,Msg1_PRACH,40654,4065,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:50.359,Msg1_PRACH,40814,4081,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:50.519,Msg1_PRACH,40974,4097,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:50.679,Msg1_PRACH,41134,4113,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:50.839,Msg1_PRACH,41294,4129,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:50.999,Msg1_PRACH,41454,4145,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:51.159,Msg1_PRACH,41614,4161,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:51.319,Msg1_PRACH,41774,4177,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:51.479,Msg1_PRACH,41934,4193,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:51.639,Msg1_PRACH,42094,4209,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:51.799,Msg1_PRACH,42254,4225,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:51.959,Msg1_PRACH,42414,4241,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:52.119,Msg1_PRACH,42574,4257,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:52.279,Msg1_PRACH,42734,4273,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:52.439,Msg1_PRACH,42894,4289,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:52.599,Msg1_PRACH,43054,4305,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:52.759,Msg1_PRACH,43214,4321,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:52.919,Msg1_PRACH,43374,4337,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:53.079,Msg1_PRACH,43534,4353,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:53.239,Msg1_PRACH,43694,4369,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:53.399,Msg1_PRACH,43854,4385,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:53.559,Msg1_PRACH,44014,4401,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:53.719,Msg1_PRACH,44174,4417,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:53.879,Msg1_PRACH,44334,4433,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:54.039,Msg1_PRACH,44494,4449,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:54.199,Msg1_PRACH,44654,4465,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:54.359,Msg1_PRACH,44814,4481,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:54.519,Msg1_PRACH,44974,4497,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:54.679,Msg1_PRACH,45134,4513,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:54.839,Msg1_PRACH,45294,4529,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:54.999,Msg1_PRACH,45454,4545,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:55.159,Msg1_PRACH,45614,4561,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:55.319,Msg1_PRACH,45774,4577,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:55.479,Msg1_PRACH,45934,4593,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:55.639,Msg1_PRACH,46094,4609,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:55.799,Msg1_PRACH,46254,4625,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:55.959,Msg1_PRACH,46414,4641,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:56.119,Msg1_PRACH,46574,4657,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:56.279,Msg1_PRACH,46734,4673,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:56.439,Msg1_PRACH,46894,4689,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:56.599,Msg1_PRACH,47054,4705,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:56.759,Msg1_PRACH,47214,4721,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:56.919,Msg1_PRACH,47374,4737,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:57.079,Msg1_PRACH,47534,4753,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:57.239,Msg1_PRACH,47694,4769,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:57.399,Msg1_PRACH,47854,4785,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:57.559,Msg1_PRACH,48014,4801,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:57.719,Msg1_PRACH,48174,4817,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:57.879,Msg1_PRACH,48334,4833,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:58.039,Msg1_PRACH,48494,4849,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:58.199,Msg1_PRACH,48654,4865,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:58.359,Msg1_PRACH,48814,4881,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:58.519,Msg1_PRACH,48974,4897,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:58.679,Msg1_PRACH,49134,4913,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:58.839,Msg1_PRACH,49294,4929,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:58.999,Msg1_PRACH,49454,4945,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:59.159,Msg1_PRACH,49614,4961,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:59.319,Msg1_PRACH,49774,4977,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:59.479,Msg1_PRACH,49934,4993,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:59.639,Msg1_PRACH,50094,5009,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:59.799,Msg1_PRACH,50254,5025,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:13:59.959,Msg1_PRACH,50414,5041,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:00.119,Msg1_PRACH,50574,5057,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:00.279,Msg1_PRACH,50734,5073,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:00.439,Msg1_PRACH,50894,5089,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:00.599,Msg1_PRACH,51054,5105,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:00.759,Msg1_PRACH,51214,5121,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:00.919,Msg1_PRACH,51374,5137,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:01.079,Msg1_PRACH,51534,5153,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:01.239,Msg1_PRACH,51694,5169,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:01.399,Msg1_PRACH,51854,5185,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:01.559,Msg1_PRACH,52014,5201,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:01.719,Msg1_PRACH,52174,5217,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:01.879,Msg1_PRACH,52334,5233,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:02.039,Msg1_PRACH,52494,5249,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:02.199,Msg1_PRACH,52654,5265,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:02.359,Msg1_PRACH,52814,5281,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:02.519,Msg1_PRACH,52974,5297,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:02.679,Msg1_PRACH,53134,5313,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:02.839,Msg1_PRACH,53294,5329,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:02.999,Msg1_PRACH,53454,5345,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:03.159,Msg1_PRACH,53614,5361,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:03.319,Msg1_PRACH,53774,5377,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:03.479,Msg1_PRACH,53934,5393,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:03.639,Msg1_PRACH,54094,5409,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:03.799,Msg1_PRACH,54254,5425,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:03.959,Msg1_PRACH,54414,5441,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:04.119,Msg1_PRACH,54574,5457,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:04.279,Msg1_PRACH,54734,5473,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:04.439,Msg1_PRACH,54894,5489,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:04.599,Msg1_PRACH,55054,5505,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:04.759,Msg1_PRACH,55214,5521,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:04.919,Msg1_PRACH,55374,5537,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:05.079,Msg1_PRACH,55534,5553,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:05.239,Msg1_PRACH,55694,5569,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:05.399,Msg1_PRACH,55854,5585,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:05.559,Msg1_PRACH,56014,5601,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:05.719,Msg1_PRACH,56174,5617,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:05.879,Msg1_PRACH,56334,5633,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:06.039,Msg1_PRACH,56494,5649,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:06.199,Msg1_PRACH,56654,5665,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:06.359,Msg1_PRACH,56814,5681,4,0x0039,0,30.0,0,transmitted
timestamp,channel,system_slot,sfn,slot_in_frame,rnti,rapid,tx_gain,on_air_ticks,outcome
2026-06-27T14:14:37.467,Msg1_PRACH,174,17,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:37.498,Msg1_PRACH,334,33,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:37.535,Msg1_PRACH,494,49,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:37.695,Msg1_PRACH,654,65,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:37.855,Msg1_PRACH,814,81,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:38.015,Msg1_PRACH,974,97,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:38.175,Msg1_PRACH,1134,113,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:38.335,Msg1_PRACH,1294,129,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:38.495,Msg1_PRACH,1454,145,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:38.655,Msg1_PRACH,1614,161,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:38.815,Msg1_PRACH,1774,177,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:38.975,Msg1_PRACH,1934,193,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:39.135,Msg1_PRACH,2094,209,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:39.295,Msg1_PRACH,2254,225,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:39.455,Msg1_PRACH,2414,241,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:39.615,Msg1_PRACH,2574,257,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:39.775,Msg1_PRACH,2734,273,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:39.935,Msg1_PRACH,2894,289,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:40.095,Msg1_PRACH,3054,305,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:40.255,Msg1_PRACH,3214,321,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:40.415,Msg1_PRACH,3374,337,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:40.575,Msg1_PRACH,3534,353,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:40.735,Msg1_PRACH,3694,369,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:40.895,Msg1_PRACH,3854,385,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:41.055,Msg1_PRACH,4014,401,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:41.215,Msg1_PRACH,4174,417,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:41.375,Msg1_PRACH,4334,433,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:41.535,Msg1_PRACH,4494,449,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:41.695,Msg1_PRACH,4654,465,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:41.855,Msg1_PRACH,4814,481,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:42.015,Msg1_PRACH,4974,497,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:42.175,Msg1_PRACH,5134,513,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:42.335,Msg1_PRACH,5294,529,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:42.495,Msg1_PRACH,5454,545,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:42.655,Msg1_PRACH,5614,561,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:42.815,Msg1_PRACH,5774,577,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:42.975,Msg1_PRACH,5934,593,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:43.135,Msg1_PRACH,6094,609,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:43.295,Msg1_PRACH,6254,625,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:43.455,Msg1_PRACH,6414,641,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:43.615,Msg1_PRACH,6574,657,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:43.775,Msg1_PRACH,6734,673,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:43.935,Msg1_PRACH,6894,689,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:14:44.095,Msg1_PRACH,7054,705,4,0x0039,0,30.0,0,transmitted
timestamp,channel,system_slot,sfn,slot_in_frame,rnti,rapid,tx_gain,on_air_ticks,outcome
2026-06-27T14:24:39.481,Msg1_PRACH,174,17,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:39.511,Msg1_PRACH,334,33,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:39.574,Msg1_PRACH,494,49,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:39.734,Msg1_PRACH,654,65,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:39.894,Msg1_PRACH,814,81,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:40.054,Msg1_PRACH,974,97,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:40.214,Msg1_PRACH,1134,113,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:40.374,Msg1_PRACH,1294,129,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:40.534,Msg1_PRACH,1454,145,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:40.694,Msg1_PRACH,1614,161,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:40.854,Msg1_PRACH,1774,177,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:41.014,Msg1_PRACH,1934,193,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:41.174,Msg1_PRACH,2094,209,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:41.334,Msg1_PRACH,2254,225,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:41.494,Msg1_PRACH,2414,241,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:41.654,Msg1_PRACH,2574,257,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:41.814,Msg1_PRACH,2734,273,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:41.974,Msg1_PRACH,2894,289,4,0x0039,0,30.0,0,transmitted
2026-06-27T14:24:42.134,Msg1_PRACH,3054,305,4,0x0039,0,30.0,0,transmitted
timestamp,channel,system_slot,sfn,slot_in_frame,rnti,rapid,tx_gain,on_air_ticks,outcome
2026-06-27T15:19:54.925,Msg1_PRACH,174,17,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:54.955,Msg1_PRACH,334,33,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:54.990,Msg1_PRACH,494,49,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:55.150,Msg1_PRACH,654,65,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:55.310,Msg1_PRACH,814,81,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:55.470,Msg1_PRACH,974,97,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:55.630,Msg1_PRACH,1134,113,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:55.790,Msg1_PRACH,1294,129,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:55.950,Msg1_PRACH,1454,145,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:56.110,Msg1_PRACH,1614,161,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:56.270,Msg1_PRACH,1774,177,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:56.430,Msg1_PRACH,1934,193,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:56.590,Msg1_PRACH,2094,209,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:56.750,Msg1_PRACH,2254,225,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:56.910,Msg1_PRACH,2414,241,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:57.070,Msg1_PRACH,2574,257,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:57.230,Msg1_PRACH,2734,273,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:57.390,Msg1_PRACH,2894,289,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:57.550,Msg1_PRACH,3054,305,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:57.710,Msg1_PRACH,3214,321,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:57.870,Msg1_PRACH,3374,337,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:58.030,Msg1_PRACH,3534,353,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:58.190,Msg1_PRACH,3694,369,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:58.350,Msg1_PRACH,3854,385,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:58.510,Msg1_PRACH,4014,401,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:58.670,Msg1_PRACH,4174,417,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:58.830,Msg1_PRACH,4334,433,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:58.990,Msg1_PRACH,4494,449,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:59.150,Msg1_PRACH,4654,465,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:59.310,Msg1_PRACH,4814,481,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:59.470,Msg1_PRACH,4974,497,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:59.630,Msg1_PRACH,5134,513,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:59.790,Msg1_PRACH,5294,529,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:19:59.950,Msg1_PRACH,5454,545,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:00.110,Msg1_PRACH,5614,561,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:00.270,Msg1_PRACH,5774,577,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:00.430,Msg1_PRACH,5934,593,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:00.590,Msg1_PRACH,6094,609,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:00.750,Msg1_PRACH,6254,625,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:00.910,Msg1_PRACH,6414,641,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:01.070,Msg1_PRACH,6574,657,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:01.230,Msg1_PRACH,6734,673,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:01.390,Msg1_PRACH,6894,689,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:01.550,Msg1_PRACH,7054,705,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:01.710,Msg1_PRACH,7214,721,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:01.870,Msg1_PRACH,7374,737,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:02.030,Msg1_PRACH,7534,753,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:02.190,Msg1_PRACH,7694,769,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:02.350,Msg1_PRACH,7854,785,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:02.510,Msg1_PRACH,8014,801,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:02.670,Msg1_PRACH,8174,817,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:02.830,Msg1_PRACH,8334,833,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:02.990,Msg1_PRACH,8494,849,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:03.150,Msg1_PRACH,8654,865,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:03.310,Msg1_PRACH,8814,881,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:03.470,Msg1_PRACH,8974,897,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:03.630,Msg1_PRACH,9134,913,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:03.790,Msg1_PRACH,9294,929,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:03.950,Msg1_PRACH,9454,945,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:04.110,Msg1_PRACH,9614,961,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:04.270,Msg1_PRACH,9774,977,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:04.430,Msg1_PRACH,9934,993,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:04.590,Msg1_PRACH,10094,1009,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:04.750,Msg1_PRACH,10254,1025,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:04.910,Msg1_PRACH,10414,1041,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:05.070,Msg1_PRACH,10574,1057,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:05.230,Msg1_PRACH,10734,1073,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:05.390,Msg1_PRACH,10894,1089,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:05.550,Msg1_PRACH,11054,1105,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:05.710,Msg1_PRACH,11214,1121,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:05.870,Msg1_PRACH,11374,1137,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:06.030,Msg1_PRACH,11534,1153,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:06.190,Msg1_PRACH,11694,1169,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:06.350,Msg1_PRACH,11854,1185,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:06.510,Msg1_PRACH,12014,1201,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:06.670,Msg1_PRACH,12174,1217,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:06.830,Msg1_PRACH,12334,1233,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:06.990,Msg1_PRACH,12494,1249,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:07.150,Msg1_PRACH,12654,1265,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:07.310,Msg1_PRACH,12814,1281,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:07.470,Msg1_PRACH,12974,1297,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:07.630,Msg1_PRACH,13134,1313,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:07.790,Msg1_PRACH,13294,1329,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:07.950,Msg1_PRACH,13454,1345,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:08.110,Msg1_PRACH,13614,1361,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:08.270,Msg1_PRACH,13774,1377,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:08.430,Msg1_PRACH,13934,1393,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:08.590,Msg1_PRACH,14094,1409,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:08.750,Msg1_PRACH,14254,1425,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:08.910,Msg1_PRACH,14414,1441,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:09.070,Msg1_PRACH,14574,1457,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:09.230,Msg1_PRACH,14734,1473,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:09.390,Msg1_PRACH,14894,1489,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:09.550,Msg1_PRACH,15054,1505,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:09.710,Msg1_PRACH,15214,1521,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:09.870,Msg1_PRACH,15374,1537,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:10.030,Msg1_PRACH,15534,1553,4,0x0039,0,30.0,0,transmitted
2026-06-27T15:20:10.190,Msg1_PRACH,15694,1569,4,0x0039,0,30.0,0,transmitted
